Club Name,Season,Player Name,Date Of Birth
Tottenham Hotspur,2018/19,Kazaiah Sterling,1998-09-11
Tottenham Hotspur,2018/19,Anton Walkes,1997-08-02
Tottenham Hotspur,2018/19,Georges-Kévin Nkoudou,1995-02-13
Tottenham Hotspur,2018/19,Luke Amos,1997-02-23
Tottenham Hotspur,2018/19,Vincent Janssen,1994-06-15
Tottenham Hotspur,2018/19,Cameron Carter-Vickers,1997-12-31
Tottenham Hotspur,2018/19,Brandon Austin,1999-07-01
Tottenham Hotspur,2018/19,Japhet Tanganga,1999-03-31
Tottenham Hotspur,2018/19,Jonathan Dinzeyi,1999-10-13
Tottenham Hotspur,2018/19,Shilow Tracey,1998-04-29
Tottenham Hotspur,2018/19,Paris Maghoma,2001-08-05
Tottenham Hotspur,2018/19,Jamie Bowden,2001-09-07
Tottenham Hotspur,2018/19,Timothy Eyoma,2000-01-29
Tottenham Hotspur,2018/19,George Marsh,1998-05-11
Tottenham Hotspur,2018/19,Oliver Skipp,2000-09-16
Watford,2018/19,Heurelho Gomes,1981-02-15
Watford,2018/19,Orestis Karnezis,1985-11-07
Watford,2018/19,Daniel Bachmann,1994-09-07
Watford,2018/19,Ben Wilmot,1999-04-11
Watford,2018/19,Daryl Janmaat,1989-07-22
Watford,2018/19,Miguel Britos,1985-07-17
Watford,2018/19,Younes Kaboul,1986-04-01
Watford,2018/19,Sebastian Prödl,1987-06-21
Watford,2018/19,Adrian Mariappa,1986-03-10
Watford,2018/19,Craig Cathcart,1989-06-02
Watford,2018/19,Kiko Femenía,1991-02-02
Watford,2018/19,Marvin Zeegelaar,1990-12-08
Watford,2018/19,José Holebas,1984-06-27
Watford,2018/19,Christian Kabasele,1991-02-24
Watford,2018/19,Joy Mukena,1999-03-07
Watford,2018/19,Tom Cleverley,1989-12-08
Watford,2018/19,Didier Ndong,1994-06-17
Watford,2018/19,Nathaniel Chalobah,1994-12-12
Watford,2018/19,Abdoulaye Doucouré,1993-01-01
Watford,2018/19,Will Hughes,1995-04-17
Watford,2018/19,Dodi Lukébakio,1997-09-24
Watford,2018/19,André Carrillo,1991-06-14
Watford,2018/19,Etienne Capoue,1988-11-07
Watford,2018/19,Roberto Pereyra,1991-07-01
Watford,2018/19,Gerard Deulofeu,1994-03-13
Watford,2018/19,Troy Deeney,1988-06-29
Watford,2018/19,Richarlison,1997-10-05
Watford,2018/19,Jerome Sinclair,1996-09-20
Watford,2018/19,Andre Gray,1991-06-26
Watford,2018/19,Stefano Okaka,1989-09-08
Watford,2018/19,Marc Navarro,1995-02-07
Watford,2018/19,Pontus Dahlberg,1999-01-21
Watford,2018/19,Costel Pantilimon,1987-01-02
Watford,2018/19,Dimitri Foulquier,1993-03-23
Watford,2018/19,Brice Dja Djédjé,1990-12-23
Watford,2018/19,Brandon Mason,1997-09-30
Watford,2018/19,Isaac Success,1996-07-01
Watford,2018/19,Mauro Zárate,1987-03-18
Watford,2018/19,Michael Folivi,1998-02-25
Watford,2018/19,Adam Masina,1994-02-01
Watford,2018/19,Ken Sema,1993-09-30
Watford,2018/19,Ben Foster,1983-03-04
Watford,2018/19,Adalberto Peñaranda,1997-05-31
Watford,2018/19,Domingos Quina,1999-11-18
West Ham United,2018/19,Adrián,1987-03-01
West Ham United,2018/19,Nathan Trott,1998-11-21
West Ham United,2018/19,Winston Reid,1988-03-07
West Ham United,2018/19,Aaron Cresswell,1989-12-15
West Ham United,2018/19,Pablo Zabaleta,1985-01-16
West Ham United,2018/19,James Collins,1983-08-23
West Ham United,2018/19,Angelo Ogbonna,1988-05-23
West Ham United,2018/19,Sam Byram,1993-09-16
West Ham United,2018/19,Arthur Masuaku,1993-07-11
West Ham United,2018/19,Patrice Evra,1981-05-15
West Ham United,2018/19,Josh Pask,1997-01-11
West Ham United,2018/19,Vashon Neufville,1999-07-18
West Ham United,2018/19,Cheikhou Kouyaté,1989-12-21
West Ham United,2018/19,Manuel Lanzini,1993-02-15
West Ham United,2018/19,Pedro Obiang,1992-03-27
West Ham United,2018/19,Mark Noble,1987-08-05
West Ham United,2018/19,João Mário,1993-01-19
West Ham United,2018/19,Sead Haksabanovic,1999-04-05
West Ham United,2018/19,Michail Antonio,1990-03-28
West Ham United,2018/19,Edimilson Fernandes,1996-04-15
West Ham United,2018/19,Josh Cullen,1996-07-04
West Ham United,2018/19,Domingos Quina,1999-11-18
West Ham United,2018/19,Nathan Holland,1998-06-19
West Ham United,2018/19,Declan Rice,1999-01-14
West Ham United,2018/19,Ben Johnson,2000-01-24
West Ham United,2018/19,Marko Arnautovic,1989-04-19
West Ham United,2018/19,Andy Carroll,1989-06-01
West Ham United,2018/19,Jordan Hugill,1992-04-06
West Ham United,2018/19,Chicharito,1988-01-06
West Ham United,2018/19,Ryan Fredericks,1992-10-10
West Ham United,2018/19,Issa Diop,1997-09-01
West Ham United,2018/19,Lukasz Fabianski,1985-04-18
West Ham United,2018/19,Reece Burke,1996-02-09
West Ham United,2018/19,Reece Oxford,1998-12-16
West Ham United,2018/19,Robert Snodgrass,1987-07-09
West Ham United,2018/19,Martin Samuelsen,1997-04-17
West Ham United,2018/19,Moses Makasi,1995-09-22
West Ham United,2018/19,Jack Wilshere,1992-01-01
West Ham United,2018/19,Andriy Yarmolenko,1989-10-23
West Ham United,2018/19,Fabián Balbuena,1991-08-23
West Ham United,2018/19,Felipe Anderson,1993-04-15
West Ham United,2018/19,Toni Martínez,1997-06-30
West Ham United,2018/19,Lucas Pérez,1988-10-09
West Ham United,2018/19,Carlos Sánchez,1986-06-02
West Ham United,2018/19,Grady Diangana,1998-04-19
West Ham United,2018/19,Joe Powell,1998-10-30
West Ham United,2018/19,Conor Coventry,2000-03-25
West Ham United,2018/19,Xande Silva,1997-03-16
West Ham United,2018/19,Samir Nasri,1987-06-26
Wolverhampton Wanderers,2018/19,Carl Ikeme,1986-08-06
Wolverhampton Wanderers,2018/19,Harry Burgoyne,1996-12-28
Wolverhampton Wanderers,2018/19,John Ruddy,1986-10-24
Wolverhampton Wanderers,2018/19,Will Norris,1993-12-08
Wolverhampton Wanderers,2018/19,Matt Doherty,1992-01-16
Wolverhampton Wanderers,2018/19,Barry Douglas,1989-04-09
Wolverhampton Wanderers,2018/19,Ryan Bennett,1990-06-03
Wolverhampton Wanderers,2018/19,Danny Batth,1990-09-21
Wolverhampton Wanderers,2018/19,Conor Coady,1993-02-25
Wolverhampton Wanderers,2018/19,Phil Ofosu-Ayeh,1991-09-15
Wolverhampton Wanderers,2018/19,Roderick Miranda,1991-03-30
Wolverhampton Wanderers,2018/19,Rúben Vinagre,1999-09-04
Wolverhampton Wanderers,2018/19,Kortney Hause,1995-07-16
Wolverhampton Wanderers,2018/19,Alfred N'Diaye,1990-06-03
Wolverhampton Wanderers,2018/19,Rúben Neves,1997-03-13
Wolverhampton Wanderers,2018/19,Jordan Graham,1995-05-03
Wolverhampton Wanderers,2018/19,Diogo Jota,1996-04-12
Wolverhampton Wanderers,2018/19,Morgan Gibbs-White,2000-01-27
Wolverhampton Wanderers,2018/19,Romain Saïss,1990-03-26
Wolverhampton Wanderers,2018/19,Pote,1998-06-28
Wolverhampton Wanderers,2018/19,Ivan Cavaleiro,1993-10-18
Wolverhampton Wanderers,2018/19,Rafa Mir,1997-06-18
Wolverhampton Wanderers,2018/19,Hélder Costa,1994-12-01
Wolverhampton Wanderers,2018/19,Bright Enobakhare,1998-08-02
Wolverhampton Wanderers,2018/19,Léo Bonatini,1994-03-28
Wolverhampton Wanderers,2018/19,Raúl Jiménez,1991-05-05
Wolverhampton Wanderers,2018/19,Benik Afobe,1993-12-02
Wolverhampton Wanderers,2018/19,Willy Boly,1991-03-02
Wolverhampton Wanderers,2018/19,Sylvain Deslandes,1997-04-25
Wolverhampton Wanderers,2018/19,Connor Johnson,1998-10-03
Wolverhampton Wanderers,2018/19,Ben Stevenson,1997-03-23
Wolverhampton Wanderers,2018/19,Ben Marshall,1991-03-29
Wolverhampton Wanderers,2018/19,Connor Ronan,1998-06-03
Wolverhampton Wanderers,2018/19,Daniel Armstrong,1997-11-10
Wolverhampton Wanderers,2018/19,Michal Zyro,1992-09-20
Wolverhampton Wanderers,2018/19,Paul Gladon,1992-03-18
Wolverhampton Wanderers,2018/19,Donovan Wilson,1997-03-14
Wolverhampton Wanderers,2018/19,Rui Patrício,1988-02-15
Wolverhampton Wanderers,2018/19,Prince Alban Oniangué,1988-04-11
Wolverhampton Wanderers,2018/19,Cameron John,1999-08-24
Wolverhampton Wanderers,2018/19,Ryan Giles,2000-01-26
Wolverhampton Wanderers,2018/19,Elliot Watt,2000-11-03
Wolverhampton Wanderers,2018/19,Pedro Pereira,1998-06-28
Wolverhampton Wanderers,2018/19,João Moutinho,1986-08-09
Wolverhampton Wanderers,2018/19,Jonny,1994-03-03
Wolverhampton Wanderers,2018/19,Joe Mason,1991-05-13
Wolverhampton Wanderers,2018/19,Adama Traoré,1996-01-25
Wolverhampton Wanderers,2018/19,Leander Dendoncker,1995-04-15
Wolverhampton Wanderers,2018/19,Benny Ashley-Seal,1998-11-21
Wolverhampton Wanderers,2018/19,Maximilian Kilman,1997-05-23
Wolverhampton Wanderers,2018/19,Niall Ennis,1999-05-20
Wolverhampton Wanderers,2018/19,Ethan Ebanks-Landell,1992-12-16
Wolverhampton Wanderers,2018/19,Oskar Buur,1998-03-31
